datetime,date,weekday,hour,congestion_level_pct,avg_speed_kmh,travel_time_min_per_10km,monthly_congestion_level_pct,is_morning_rush,is_evening_rush
2024-12-28 06:00:00,2024-12-28,Saturday,6,15,35,17.1,62,0,0
2024-12-28 07:00:00,2024-12-28,Saturday,7,20,34,17.6,62,1,0
2024-12-28 08:00:00,2024-12-28,Saturday,8,28,32,18.8,62,1,0
2024-12-28 09:00:00,2024-12-28,Saturday,9,38,29,20.7,62,1,0
2024-12-28 10:00:00,2024-12-28,Saturday,10,49,27,22.2,62,0,0
2024-12-28 11:00:00,2024-12-28,Saturday,11,62,25,24.0,62,0,0
2024-12-28 12:00:00,2024-12-28,Saturday,12,72,23,26.1,62,0,0
2024-12-28 13:00:00,2024-12-28,Saturday,13,76,23,26.1,62,0,0
2024-12-28 14:00:00,2024-12-28,Saturday,14,78,22,27.3,62,0,0
2024-12-28 15:00:00,2024-12-28,Saturday,15,82,22,27.3,62,0,0
2024-12-28 16:00:00,2024-12-28,Saturday,16,85,22,27.3,62,0,0
2024-12-28 17:00:00,2024-12-28,Saturday,17,88,21,28.6,62,0,1
2024-12-28 18:00:00,2024-12-28,Saturday,18,89,21,28.6,62,0,1
2024-12-28 19:00:00,2024-12-28,Saturday,19,84,22,27.3,62,0,1
2024-12-28 20:00:00,2024-12-28,Saturday,20,68,24,25.0,62,0,0
2024-12-28 21:00:00,2024-12-28,Saturday,21,47,27,22.2,62,0,0
2024-12-28 22:00:00,2024-12-28,Saturday,22,35,30,20.0,62,0,0
2024-12-28 23:00:00,2024-12-28,Saturday,23,29,31,19.4,62,0,0
2024-12-29 00:00:00,2024-12-29,Sunday,0,16,35,17.1,62,0,0
2024-12-29 01:00:00,2024-12-29,Sunday,1,9,37,16.2,62,0,0
2024-12-29 02:00:00,2024-12-29,Sunday,2,4,39,15.4,62,0,0
2024-12-29 03:00:00,2024-12-29,Sunday,3,2,39,15.4,62,0,0
2024-12-29 04:00:00,2024-12-29,Sunday,4,4,38,15.8,62,0,0
2024-12-29 05:00:00,2024-12-29,Sunday,5,9,37,16.2,62,0,0
2024-12-29 06:00:00,2024-12-29,Sunday,6,11,37,16.2,62,0,0
2024-12-29 07:00:00,2024-12-29,Sunday,7,14,36,16.7,62,1,0
2024-12-29 08:00:00,2024-12-29,Sunday,8,18,34,17.6,62,1,0
2024-12-29 09:00:00,2024-12-29,Sunday,9,24,33,18.2,62,1,0
2024-12-29 10:00:00,2024-12-29,Sunday,10,32,31,19.4,62,0,0
2024-12-29 11:00:00,2024-12-29,Sunday,11,40,29,20.7,62,0,0
2024-12-29 12:00:00,2024-12-29,Sunday,12,47,28,21.4,62,0,0
2024-12-29 13:00:00,2024-12-29,Sunday,13,50,27,22.2,62,0,0
2024-12-29 14:00:00,2024-12-29,Sunday,14,53,26,23.1,62,0,0
2024-12-29 15:00:00,2024-12-29,Sunday,15,58,25,24.0,62,0,0
2024-12-29 16:00:00,2024-12-29,Sunday,16,63,25,24.0,62,0,0
2024-12-29 17:00:00,2024-12-29,Sunday,17,66,24,25.0,62,0,1
2024-12-29 18:00:00,2024-12-29,Sunday,18,67,24,25.0,62,0,1
2024-12-29 19:00:00,2024-12-29,Sunday,19,63,25,24.0,62,0,1
2024-12-29 20:00:00,2024-12-29,Sunday,20,50,27,22.2,62,0,0
2024-12-29 21:00:00,2024-12-29,Sunday,21,37,29,20.7,62,0,0
2024-12-29 22:00:00,2024-12-29,Sunday,22,28,32,18.8,62,0,0
2024-12-29 23:00:00,2024-12-29,Sunday,23,19,34,17.6,62,0,0
2024-12-30 00:00:00,2024-12-30,Monday,0,9,37,16.2,62,0,0
2024-12-30 01:00:00,2024-12-30,Monday,1,4,39,15.4,62,0,0
2024-12-30 02:00:00,2024-12-30,Monday,2,1,40,15.0,62,0,0
2024-12-30 03:00:00,2024-12-30,Monday,3,0,41,14.6,62,0,0
2024-12-30 04:00:00,2024-12-30,Monday,4,3,40,15.0,62,0,0
2024-12-30 05:00:00,2024-12-30,Monday,5,8,37,16.2,62,0,0
2024-12-30 06:00:00,2024-12-30,Monday,6,13,37,16.2,62,0,0
2024-12-30 07:00:00,2024-12-30,Monday,7,30,32,18.8,62,1,0
2024-12-30 08:00:00,2024-12-30,Monday,8,50,28,21.4,62,1,0
2024-12-30 09:00:00,2024-12-30,Monday,9,69,24,25.0,62,1,0
2024-12-30 10:00:00,2024-12-30,Monday,10,68,24,25.0,62,0,0
2024-12-30 11:00:00,2024-12-30,Monday,11,68,24,25.0,62,0,0
2024-12-30 12:00:00,2024-12-30,Monday,12,68,24,25.0,62,0,0
2024-12-30 13:00:00,2024-12-30,Monday,13,69,24,25.0,62,0,0
2024-12-30 14:00:00,2024-12-30,Monday,14,66,24,25.0,62,0,0
2024-12-30 15:00:00,2024-12-30,Monday,15,66,24,25.0,62,0,0
2024-12-30 16:00:00,2024-12-30,Monday,16,73,23,26.1,62,0,0
2024-12-30 17:00:00,2024-12-30,Monday,17,94,20,30.0,62,0,1
2024-12-30 18:00:00,2024-12-30,Monday,18,99,20,30.0,62,0,1
2024-12-30 19:00:00,2024-12-30,Monday,19,82,22,27.3,62,0,1
2024-12-30 20:00:00,2024-12-30,Monday,20,54,26,23.1,62,0,0
2024-12-30 21:00:00,2024-12-30,Monday,21,34,30,20.0,62,0,0
2024-12-30 22:00:00,2024-12-30,Monday,22,25,32,18.8,62,0,0
2024-12-30 23:00:00,2024-12-30,Monday,23,18,34,17.6,62,0,0
2024-12-31 00:00:00,2024-12-31,Tuesday,0,10,37,16.2,62,0,0
2024-12-31 01:00:00,2024-12-31,Tuesday,1,6,38,15.8,62,0,0
2024-12-31 02:00:00,2024-12-31,Tuesday,2,3,39,15.4,62,0,0
2024-12-31 03:00:00,2024-12-31,Tuesday,3,1,40,15.0,62,0,0
2024-12-31 04:00:00,2024-12-31,Tuesday,4,3,39,15.4,62,0,0
2024-12-31 05:00:00,2024-12-31,Tuesday,5,9,36,16.7,62,0,0
2024-12-31 06:00:00,2024-12-31,Tuesday,6,15,36,16.7,62,0,0
2024-12-31 07:00:00,2024-12-31,Tuesday,7,29,32,18.8,62,1,0
2024-12-31 08:00:00,2024-12-31,Tuesday,8,51,27,22.2,62,1,0
2024-12-31 09:00:00,2024-12-31,Tuesday,9,71,24,25.0,62,1,0
2024-12-31 10:00:00,2024-12-31,Tuesday,10,72,23,26.1,62,0,0
2024-12-31 11:00:00,2024-12-31,Tuesday,11,76,23,26.1,62,0,0
2024-12-31 12:00:00,2024-12-31,Tuesday,12,77,22,27.3,62,0,0
2024-12-31 13:00:00,2024-12-31,Tuesday,13,79,22,27.3,62,0,0
2024-12-31 14:00:00,2024-12-31,Tuesday,14,76,23,26.1,62,0,0
2024-12-31 15:00:00,2024-12-31,Tuesday,15,77,22,27.3,62,0,0
2024-12-31 16:00:00,2024-12-31,Tuesday,16,84,22,27.3,62,0,0
2024-12-31 17:00:00,2024-12-31,Tuesday,17,106,19,31.6,62,0,1
2024-12-31 18:00:00,2024-12-31,Tuesday,18,110,19,31.6,62,0,1
2024-12-31 19:00:00,2024-12-31,Tuesday,19,92,21,28.6,62,0,1
2024-12-31 20:00:00,2024-12-31,Tuesday,20,64,24,25.0,62,0,0
2024-12-31 21:00:00,2024-12-31,Tuesday,21,39,29,20.7,62,0,0
2024-12-31 22:00:00,2024-12-31,Tuesday,22,28,31,19.4,62,0,0
2024-12-31 23:00:00,2024-12-31,Tuesday,23,20,33,18.2,62,0,0
2025-01-01 00:00:00,2025-01-01,Wednesday,0,12,36,16.7,64,0,0
2025-01-01 01:00:00,2025-01-01,Wednesday,1,7,37,16.2,64,0,0
2025-01-01 02:00:00,2025-01-01,Wednesday,2,4,39,15.4,64,0,0
2025-01-01 03:00:00,2025-01-01,Wednesday,3,2,40,15.0,64,0,0
2025-01-01 04:00:00,2025-01-01,Wednesday,4,5,38,15.8,64,0,0
2025-01-01 05:00:00,2025-01-01,Wednesday,5,12,35,17.1,64,0,0
2025-01-01 06:00:00,2025-01-01,Wednesday,6,15,35,17.1,64,0,0
2025-01-01 07:00:00,2025-01-01,Wednesday,7,28,32,18.8,64,1,0
2025-01-01 08:00:00,2025-01-01,Wednesday,8,48,28,21.4,64,1,0
2025-01-01 09:00:00,2025-01-01,Wednesday,9,67,24,25.0,64,1,0
2025-01-01 10:00:00,2025-01-01,Wednesday,10,68,24,25.0,64,0,0
2025-01-01 11:00:00,2025-01-01,Wednesday,11,72,23,26.1,64,0,0
2025-01-01 12:00:00,2025-01-01,Wednesday,12,76,23,26.1,64,0,0
2025-01-01 13:00:00,2025-01-01,Wednesday,13,78,22,27.3,64,0,0
2025-01-01 14:00:00,2025-01-01,Wednesday,14,77,22,27.3,64,0,0
2025-01-01 15:00:00,2025-01-01,Wednesday,15,78,22,27.3,64,0,0
2025-01-01 16:00:00,2025-01-01,Wednesday,16,84,22,27.3,64,0,0
2025-01-01 17:00:00,2025-01-01,Wednesday,17,104,19,31.6,64,0,1
2025-01-01 18:00:00,2025-01-01,Wednesday,18,110,19,31.6,64,0,1
2025-01-01 19:00:00,2025-01-01,Wednesday,19,95,20,30.0,64,0,1
2025-01-01 20:00:00,2025-01-01,Wednesday,20,69,24,25.0,64,0,0
2025-01-01 21:00:00,2025-01-01,Wednesday,21,43,28,21.4,64,0,0
2025-01-01 22:00:00,2025-01-01,Wednesday,22,30,31,19.4,64,0,0
2025-01-01 23:00:00,2025-01-01,Wednesday,23,23,33,18.2,64,0,0
2025-01-02 00:00:00,2025-01-02,Thursday,0,13,36,16.7,64,0,0
2025-01-02 01:00:00,2025-01-02,Thursday,1,7,38,15.8,64,0,0
2025-01-02 02:00:00,2025-01-02,Thursday,2,4,39,15.4,64,0,0
2025-01-02 03:00:00,2025-01-02,Thursday,3,2,40,15.0,64,0,0
2025-01-02 04:00:00,2025-01-02,Thursday,4,5,38,15.8,64,0,0
2025-01-02 05:00:00,2025-01-02,Thursday,5,11,36,16.7,64,0,0
2025-01-02 06:00:00,2025-01-02,Thursday,6,15,35,17.1,64,0,0
2025-01-02 07:00:00,2025-01-02,Thursday,7,28,32,18.8,64,1,0
2025-01-02 08:00:00,2025-01-02,Thursday,8,49,28,21.4,64,1,0
2025-01-02 09:00:00,2025-01-02,Thursday,9,68,24,25.0,64,1,0
2025-01-02 10:00:00,2025-01-02,Thursday,10,69,24,25.0,64,0,0
2025-01-02 11:00:00,2025-01-02,Thursday,11,71,23,26.1,64,0,0
2025-01-02 12:00:00,2025-01-02,Thursday,12,73,23,26.1,64,0,0
2025-01-02 13:00:00,2025-01-02,Thursday,13,74,23,26.1,64,0,0
2025-01-02 14:00:00,2025-01-02,Thursday,14,73,23,26.1,64,0,0
2025-01-02 15:00:00,2025-01-02,Thursday,15,74,23,26.1,64,0,0
2025-01-02 16:00:00,2025-01-02,Thursday,16,80,22,27.3,64,0,0
2025-01-02 17:00:00,2025-01-02,Thursday,17,100,20,30.0,64,0,1
2025-01-02 18:00:00,2025-01-02,Thursday,18,104,19,31.6,64,0,1
2025-01-02 19:00:00,2025-01-02,Thursday,19,89,21,28.6,64,0,1
2025-01-02 20:00:00,2025-01-02,Thursday,20,63,24,25.0,64,0,0
2025-01-02 21:00:00,2025-01-02,Thursday,21,39,29,20.7,64,0,0
2025-01-02 22:00:00,2025-01-02,Thursday,22,28,31,19.4,64,0,0
2025-01-02 23:00:00,2025-01-02,Thursday,23,21,33,18.2,64,0,0
2025-01-03 00:00:00,2025-01-03,Friday,0,12,36,16.7,64,0,0
2025-01-03 01:00:00,2025-01-03,Friday,1,7,37,16.2,64,0,0
2025-01-03 02:00:00,2025-01-03,Friday,2,4,39,15.4,64,0,0
2025-01-03 03:00:00,2025-01-03,Friday,3,3,39,15.4,64,0,0
2025-01-03 04:00:00,2025-01-03,Friday,4,7,37,16.2,64,0,0
2025-01-03 05:00:00,2025-01-03,Friday,5,14,34,17.6,64,0,0
2025-01-03 06:00:00,2025-01-03,Friday,6,16,35,17.1,64,0,0
2025-01-03 07:00:00,2025-01-03,Friday,7,27,33,18.2,64,1,0
2025-01-03 08:00:00,2025-01-03,Friday,8,48,28,21.4,64,1,0
2025-01-03 09:00:00,2025-01-03,Friday,9,67,24,25.0,64,1,0
2025-01-03 10:00:00,2025-01-03,Friday,10,68,24,25.0,64,0,0
2025-01-03 11:00:00,2025-01-03,Friday,11,71,23,26.1,64,0,0
2025-01-03 12:00:00,2025-01-03,Friday,12,73,23,26.1,64,0,0
2025-01-03 13:00:00,2025-01-03,Friday,13,75,23,26.1,64,0,0
2025-01-03 14:00:00,2025-01-03,Friday,14,75,23,26.1,64,0,0
2025-01-03 15:00:00,2025-01-03,Friday,15,79,22,27.3,64,0,0
2025-01-03 16:00:00,2025-01-03,Friday,16,86,21,28.6,64,0,0
2025-01-03 17:00:00,2025-01-03,Friday,17,106,19,31.6,64,0,1
2025-01-03 18:00:00,2025-01-03,Friday,18,113,19,31.6,64,0,1
2025-01-03 19:00:00,2025-01-03,Friday,19,100,20,30.0,64,0,1
2025-01-03 20:00:00,2025-01-03,Friday,20,74,23,26.1,64,0,0
2025-01-03 21:00:00,2025-01-03,Friday,21,47,27,22.2,64,0,0
2025-01-03 22:00:00,2025-01-03,Friday,22,33,30,20.0,64,0,0
2025-01-03 23:00:00,2025-01-03,Friday,23,26,32,18.8,64,0,0
2025-01-04 00:00:00,2025-01-04,Saturday,0,15,35,17.1,64,0,0
2025-01-04 01:00:00,2025-01-04,Saturday,1,9,37,16.2,64,0,0
2025-01-04 02:00:00,2025-01-04,Saturday,2,4,39,15.4,64,0,0
2025-01-04 03:00:00,2025-01-04,Saturday,3,2,40,15.0,64,0,0
2025-01-04 04:00:00,2025-01-04,Saturday,4,7,37,16.2,64,0,0
2025-01-04 05:00:00,2025-01-04,Saturday,5,14,35,17.1,64,0,0
2025-01-04 06:00:00,2025-01-04,Saturday,6,15,35,17.1,64,0,0
2025-01-04 07:00:00,2025-01-04,Saturday,7,20,34,17.6,64,1,0
2025-01-04 08:00:00,2025-01-04,Saturday,8,28,32,18.8,64,1,0
2025-01-04 09:00:00,2025-01-04,Saturday,9,38,29,20.7,64,1,0
2025-01-04 10:00:00,2025-01-04,Saturday,10,49,27,22.2,64,0,0
2025-01-04 11:00:00,2025-01-04,Saturday,11,62,25,24.0,64,0,0
2025-01-04 12:00:00,2025-01-04,Saturday,12,72,23,26.1,64,0,0
2025-01-04 13:00:00,2025-01-04,Saturday,13,76,23,26.1,64,0,0
2025-01-04 14:00:00,2025-01-04,Saturday,14,78,22,27.3,64,0,0
2025-01-04 15:00:00,2025-01-04,Saturday,15,82,22,27.3,64,0,0
2025-01-04 16:00:00,2025-01-04,Saturday,16,85,22,27.3,64,0,0
2025-01-04 17:00:00,2025-01-04,Saturday,17,88,21,28.6,64,0,1
2025-01-04 18:00:00,2025-01-04,Saturday,18,89,21,28.6,64,0,1
2025-01-04 19:00:00,2025-01-04,Saturday,19,84,22,27.3,64,0,1
2025-01-04 20:00:00,2025-01-04,Saturday,20,68,24,25.0,64,0,0
2025-01-04 21:00:00,2025-01-04,Saturday,21,47,27,22.2,64,0,0
2025-01-04 22:00:00,2025-01-04,Saturday,22,35,30,20.0,64,0,0
2025-01-04 23:00:00,2025-01-04,Saturday,23,29,31,19.4,64,0,0
2025-01-05 00:00:00,2025-01-05,Sunday,0,16,35,17.1,64,0,0
2025-01-05 01:00:00,2025-01-05,Sunday,1,9,37,16.2,64,0,0
2025-01-05 02:00:00,2025-01-05,Sunday,2,4,39,15.4,64,0,0
2025-01-05 03:00:00,2025-01-05,Sunday,3,2,39,15.4,64,0,0
2025-01-05 04:00:00,2025-01-05,Sunday,4,4,38,15.8,64,0,0
2025-01-05 05:00:00,2025-01-05,Sunday,5,9,37,16.2,64,0,0
2025-01-05 06:00:00,2025-01-05,Sunday,6,11,37,16.2,64,0,0
2025-01-05 07:00:00,2025-01-05,Sunday,7,14,36,16.7,64,1,0
2025-01-05 08:00:00,2025-01-05,Sunday,8,18,34,17.6,64,1,0
2025-01-05 09:00:00,2025-01-05,Sunday,9,24,33,18.2,64,1,0
2025-01-05 10:00:00,2025-01-05,Sunday,10,32,31,19.4,64,0,0
2025-01-05 11:00:00,2025-01-05,Sunday,11,40,29,20.7,64,0,0
2025-01-05 12:00:00,2025-01-05,Sunday,12,47,28,21.4,64,0,0
2025-01-05 13:00:00,2025-01-05,Sunday,13,50,27,22.2,64,0,0
2025-01-05 14:00:00,2025-01-05,Sunday,14,53,26,23.1,64,0,0
2025-01-05 15:00:00,2025-01-05,Sunday,15,58,25,24.0,64,0,0
2025-01-05 16:00:00,2025-01-05,Sunday,16,63,25,24.0,64,0,0
2025-01-05 17:00:00,2025-01-05,Sunday,17,66,24,25.0,64,0,1
2025-01-05 18:00:00,2025-01-05,Sunday,18,67,24,25.0,64,0,1
2025-01-05 19:00:00,2025-01-05,Sunday,19,63,25,24.0,64,0,1
2025-01-05 20:00:00,2025-01-05,Sunday,20,50,27,22.2,64,0,0
2025-01-05 21:00:00,2025-01-05,Sunday,21,37,29,20.7,64,0,0
2025-01-05 22:00:00,2025-01-05,Sunday,22,28,32,18.8,64,0,0
2025-01-05 23:00:00,2025-01-05,Sunday,23,19,34,17.6,64,0,0
2025-01-06 00:00:00,2025-01-06,Monday,0,9,37,16.2,64,0,0
2025-01-06 01:00:00,2025-01-06,Monday,1,4,39,15.4,64,0,0
2025-01-06 02:00:00,2025-01-06,Monday,2,1,40,15.0,64,0,0
2025-01-06 03:00:00,2025-01-06,Monday,3,0,41,14.6,64,0,0
2025-01-06 04:00:00,2025-01-06,Monday,4,3,40,15.0,64,0,0
2025-01-06 05:00:00,2025-01-06,Monday,5,8,37,16.2,64,0,0
2025-01-06 06:00:00,2025-01-06,Monday,6,13,37,16.2,64,0,0
2025-01-06 07:00:00,2025-01-06,Monday,7,30,32,18.8,64,1,0
2025-01-06 08:00:00,2025-01-06,Monday,8,50,28,21.4,64,1,0
2025-01-06 09:00:00,2025-01-06,Monday,9,69,24,25.0,64,1,0
2025-01-06 10:00:00,2025-01-06,Monday,10,68,24,25.0,64,0,0
2025-01-06 11:00:00,2025-01-06,Monday,11,68,24,25.0,64,0,0
2025-01-06 12:00:00,2025-01-06,Monday,12,68,24,25.0,64,0,0
2025-01-06 13:00:00,2025-01-06,Monday,13,69,24,25.0,64,0,0
2025-01-06 14:00:00,2025-01-06,Monday,14,66,24,25.0,64,0,0
2025-01-06 15:00:00,2025-01-06,Monday,15,66,24,25.0,64,0,0
2025-01-06 16:00:00,2025-01-06,Monday,16,73,23,26.1,64,0,0
2025-01-06 17:00:00,2025-01-06,Monday,17,94,20,30.0,64,0,1
2025-01-06 18:00:00,2025-01-06,Monday,18,99,20,30.0,64,0,1
2025-01-06 19:00:00,2025-01-06,Monday,19,82,22,27.3,64,0,1
2025-01-06 20:00:00,2025-01-06,Monday,20,54,26,23.1,64,0,0
2025-01-06 21:00:00,2025-01-06,Monday,21,34,30,20.0,64,0,0
2025-01-06 22:00:00,2025-01-06,Monday,22,25,32,18.8,64,0,0
2025-01-06 23:00:00,2025-01-06,Monday,23,18,34,17.6,64,0,0
2025-01-07 00:00:00,2025-01-07,Tuesday,0,10,37,16.2,64,0,0
2025-01-07 01:00:00,2025-01-07,Tuesday,1,6,38,15.8,64,0,0
2025-01-07 02:00:00,2025-01-07,Tuesday,2,3,39,15.4,64,0,0
2025-01-07 03:00:00,2025-01-07,Tuesday,3,1,40,15.0,64,0,0
2025-01-07 04:00:00,2025-01-07,Tuesday,4,3,39,15.4,64,0,0
2025-01-07 05:00:00,2025-01-07,Tuesday,5,9,36,16.7,64,0,0
2025-01-07 06:00:00,2025-01-07,Tuesday,6,15,36,16.7,64,0,0
2025-01-07 07:00:00,2025-01-07,Tuesday,7,29,32,18.8,64,1,0
2025-01-07 08:00:00,2025-01-07,Tuesday,8,51,27,22.2,64,1,0
2025-01-07 09:00:00,2025-01-07,Tuesday,9,71,24,25.0,64,1,0
2025-01-07 10:00:00,2025-01-07,Tuesday,10,72,23,26.1,64,0,0
2025-01-07 11:00:00,2025-01-07,Tuesday,11,76,23,26.1,64,0,0
2025-01-07 12:00:00,2025-01-07,Tuesday,12,77,22,27.3,64,0,0
2025-01-07 13:00:00,2025-01-07,Tuesday,13,79,22,27.3,64,0,0
2025-01-07 14:00:00,2025-01-07,Tuesday,14,76,23,26.1,64,0,0
2025-01-07 15:00:00,2025-01-07,Tuesday,15,77,22,27.3,64,0,0
2025-01-07 16:00:00,2025-01-07,Tuesday,16,84,22,27.3,64,0,0
2025-01-07 17:00:00,2025-01-07,Tuesday,17,106,19,31.6,64,0,1
2025-01-07 18:00:00,2025-01-07,Tuesday,18,110,19,31.6,64,0,1
2025-01-07 19:00:00,2025-01-07,Tuesday,19,92,21,28.6,64,0,1
2025-01-07 20:00:00,2025-01-07,Tuesday,20,64,24,25.0,64,0,0
2025-01-07 21:00:00,2025-01-07,Tuesday,21,39,29,20.7,64,0,0
2025-01-07 22:00:00,2025-01-07,Tuesday,22,28,31,19.4,64,0,0
2025-01-07 23:00:00,2025-01-07,Tuesday,23,20,33,18.2,64,0,0
2025-01-08 00:00:00,2025-01-08,Wednesday,0,12,36,16.7,64,0,0
2025-01-08 01:00:00,2025-01-08,Wednesday,1,7,37,16.2,64,0,0
2025-01-08 02:00:00,2025-01-08,Wednesday,2,4,39,15.4,64,0,0
2025-01-08 03:00:00,2025-01-08,Wednesday,3,2,40,15.0,64,0,0
2025-01-08 04:00:00,2025-01-08,Wednesday,4,5,38,15.8,64,0,0
2025-01-08 05:00:00,2025-01-08,Wednesday,5,12,35,17.1,64,0,0
2025-01-08 06:00:00,2025-01-08,Wednesday,6,15,35,17.1,64,0,0
2025-01-08 07:00:00,2025-01-08,Wednesday,7,28,32,18.8,64,1,0
2025-01-08 08:00:00,2025-01-08,Wednesday,8,48,28,21.4,64,1,0
2025-01-08 09:00:00,2025-01-08,Wednesday,9,67,24,25.0,64,1,0
2025-01-08 10:00:00,2025-01-08,Wednesday,10,68,24,25.0,64,0,0
2025-01-08 11:00:00,2025-01-08,Wednesday,11,72,23,26.1,64,0,0
2025-01-08 12:00:00,2025-01-08,Wednesday,12,76,23,26.1,64,0,0
2025-01-08 13:00:00,2025-01-08,Wednesday,13,78,22,27.3,64,0,0
2025-01-08 14:00:00,2025-01-08,Wednesday,14,77,22,27.3,64,0,0
2025-01-08 15:00:00,2025-01-08,Wednesday,15,78,22,27.3,64,0,0
2025-01-08 16:00:00,2025-01-08,Wednesday,16,84,22,27.3,64,0,0
2025-01-08 17:00:00,2025-01-08,Wednesday,17,104,19,31.6,64,0,1
2025-01-08 18:00:00,2025-01-08,Wednesday,18,110,19,31.6,64,0,1
2025-01-08 19:00:00,2025-01-08,Wednesday,19,95,20,30.0,64,0,1
2025-01-08 20:00:00,2025-01-08,Wednesday,20,69,24,25.0,64,0,0
2025-01-08 21:00:00,2025-01-08,Wednesday,21,43,28,21.4,64,0,0
2025-01-08 22:00:00,2025-01-08,Wednesday,22,30,31,19.4,64,0,0
2025-01-08 23:00:00,2025-01-08,Wednesday,23,23,33,18.2,64,0,0
2025-01-09 00:00:00,2025-01-09,Thursday,0,13,36,16.7,64,0,0
2025-01-09 01:00:00,2025-01-09,Thursday,1,7,38,15.8,64,0,0
2025-01-09 02:00:00,2025-01-09,Thursday,2,4,39,15.4,64,0,0
2025-01-09 03:00:00,2025-01-09,Thursday,3,2,40,15.0,64,0,0
2025-01-09 04:00:00,2025-01-09,Thursday,4,5,38,15.8,64,0,0
2025-01-09 05:00:00,2025-01-09,Thursday,5,11,36,16.7,64,0,0
2025-01-09 06:00:00,2025-01-09,Thursday,6,15,35,17.1,64,0,0
2025-01-09 07:00:00,2025-01-09,Thursday,7,28,32,18.8,64,1,0
2025-01-09 08:00:00,2025-01-09,Thursday,8,49,28,21.4,64,1,0
2025-01-09 09:00:00,2025-01-09,Thursday,9,68,24,25.0,64,1,0
2025-01-09 10:00:00,2025-01-09,Thursday,10,69,24,25.0,64,0,0
2025-01-09 11:00:00,2025-01-09,Thursday,11,71,23,26.1,64,0,0
2025-01-09 12:00:00,2025-01-09,Thursday,12,73,23,26.1,64,0,0
2025-01-09 13:00:00,2025-01-09,Thursday,13,74,23,26.1,64,0,0
2025-01-09 14:00:00,2025-01-09,Thursday,14,73,23,26.1,64,0,0
2025-01-09 15:00:00,2025-01-09,Thursday,15,74,23,26.1,64,0,0
2025-01-09 16:00:00,2025-01-09,Thursday,16,80,22,27.3,64,0,0
2025-01-09 17:00:00,2025-01-09,Thursday,17,100,20,30.0,64,0,1
2025-01-09 18:00:00,2025-01-09,Thursday,18,104,19,31.6,64,0,1
2025-01-09 19:00:00,2025-01-09,Thursday,19,89,21,28.6,64,0,1
2025-01-09 20:00:00,2025-01-09,Thursday,20,63,24,25.0,64,0,0
2025-01-09 21:00:00,2025-01-09,Thursday,21,39,29,20.7,64,0,0
2025-01-09 22:00:00,2025-01-09,Thursday,22,28,31,19.4,64,0,0
2025-01-09 23:00:00,2025-01-09,Thursday,23,21,33,18.2,64,0,0
2025-01-10 00:00:00,2025-01-10,Friday,0,12,36,16.7,64,0,0
2025-01-10 01:00:00,2025-01-10,Friday,1,7,37,16.2,64,0,0
2025-01-10 02:00:00,2025-01-10,Friday,2,4,39,15.4,64,0,0
2025-01-10 03:00:00,2025-01-10,Friday,3,3,39,15.4,64,0,0
2025-01-10 04:00:00,2025-01-10,Friday,4,7,37,16.2,64,0,0
2025-01-10 05:00:00,2025-01-10,Friday,5,14,34,17.6,64,0,0
2025-01-10 06:00:00,2025-01-10,Friday,6,16,35,17.1,64,0,0
2025-01-10 07:00:00,2025-01-10,Friday,7,27,33,18.2,64,1,0
2025-01-10 08:00:00,2025-01-10,Friday,8,48,28,21.4,64,1,0
2025-01-10 09:00:00,2025-01-10,Friday,9,67,24,25.0,64,1,0
2025-01-10 10:00:00,2025-01-10,Friday,10,68,24,25.0,64,0,0
2025-01-10 11:00:00,2025-01-10,Friday,11,71,23,26.1,64,0,0
2025-01-10 12:00:00,2025-01-10,Friday,12,73,23,26.1,64,0,0
2025-01-10 13:00:00,2025-01-10,Friday,13,75,23,26.1,64,0,0
2025-01-10 14:00:00,2025-01-10,Friday,14,75,23,26.1,64,0,0
2025-01-10 15:00:00,2025-01-10,Friday,15,79,22,27.3,64,0,0
2025-01-10 16:00:00,2025-01-10,Friday,16,86,21,28.6,64,0,0
2025-01-10 17:00:00,2025-01-10,Friday,17,106,19,31.6,64,0,1
2025-01-10 18:00:00,2025-01-10,Friday,18,113,19,31.6,64,0,1
2025-01-10 19:00:00,2025-01-10,Friday,19,100,20,30.0,64,0,1
2025-01-10 20:00:00,2025-01-10,Friday,20,74,23,26.1,64,0,0
2025-01-10 21:00:00,2025-01-10,Friday,21,47,27,22.2,64,0,0
2025-01-10 22:00:00,2025-01-10,Friday,22,33,30,20.0,64,0,0
2025-01-10 23:00:00,2025-01-10,Friday,23,26,32,18.8,64,0,0
2025-01-11 00:00:00,2025-01-11,Saturday,0,15,35,17.1,64,0,0
2025-01-11 01:00:00,2025-01-11,Saturday,1,9,37,16.2,64,0,0
2025-01-11 02:00:00,2025-01-11,Saturday,2,4,39,15.4,64,0,0
2025-01-11 03:00:00,2025-01-11,Saturday,3,2,40,15.0,64,0,0
2025-01-11 04:00:00,2025-01-11,Saturday,4,7,37,16.2,64,0,0
2025-01-11 05:00:00,2025-01-11,Saturday,5,14,35,17.1,64,0,0
2025-01-11 06:00:00,2025-01-11,Saturday,6,15,35,17.1,64,0,0
2025-01-11 07:00:00,2025-01-11,Saturday,7,20,34,17.6,64,1,0
2025-01-11 08:00:00,2025-01-11,Saturday,8,28,32,18.8,64,1,0
